prod_id,qty,price,discount,member,txn_id,start_txn_time
e83aa3,1,32,18,true,f2b0a4,2021-01-20T09:40:47.280Z
d5e9a6,1,23,18,true,f2b0a4,2021-01-20T09:40:47.280Z
72f5d4,2,19,18,true,f2b0a4,2021-01-20T09:40:47.280Z
c8d436,3,10,18,true,f2b0a4,2021-01-20T09:40:47.280Z
2a2353,2,57,18,true,f2b0a4,2021-01-20T09:40:47.280Z
b9a74d,3,17,18,true,f2b0a4,2021-01-20T09:40:47.280Z
e83aa3,1,32,0,true,95a52d,2021-02-03T21:13:03.302Z
72f5d4,5,19,0,true,95a52d,2021-02-03T21:13:03.302Z
2a2353,5,57,0,true,95a52d,2021-02-03T21:13:03.302Z
b9a74d,4,17,0,true,95a52d,2021-02-03T21:13:03.302Z
2feb6b,2,29,0,true,95a52d,2021-02-03T21:13:03.302Z
c4a632,1,13,15,false,6c129e,2021-01-08T15:06:40.896Z
e83aa3,5,32,15,false,6c129e,2021-01-08T15:06:40.896Z
d5e9a6,1,23,15,false,6c129e,2021-01-08T15:06:40.896Z
c8d436,3,10,15,false,6c129e,2021-01-08T15:06:40.896Z
2a2353,4,57,15,false,6c129e,2021-01-08T15:06:40.896Z
e31d39,4,10,12,false,23ab8f,2021-01-24T03:11:05.280Z
d5e9a6,4,23,12,false,23ab8f,2021-01-24T03:11:05.280Z
9ec847,4,54,12,false,23ab8f,2021-01-24T03:11:05.280Z
5d267b,1,40,12,false,23ab8f,2021-01-24T03:11:05.280Z
2a2353,2,57,12,false,23ab8f,2021-01-24T03:11:05.280Z
2feb6b,4,29,12,false,23ab8f,2021-01-24T03:11:05.280Z
e83aa3,1,32,17,false,ed4ac6,2021-01-06T17:56:15.187Z
f084eb,1,36,17,false,ed4ac6,2021-01-06T17:56:15.187Z
c4a632,4,13,15,true,3bf0df,2021-01-19T02:58:47.510Z
e31d39,4,10,15,true,3bf0df,2021-01-19T02:58:47.510Z
72f5d4,2,19,15,true,3bf0df,2021-01-19T02:58:47.510Z
5d267b,1,40,15,true,3bf0df,2021-01-19T02:58:47.510Z
c8d436,4,10,15,true,3bf0df,2021-01-19T02:58:47.510Z
f084eb,5,36,15,true,3bf0df,2021-01-19T02:58:47.510Z
2feb6b,1,29,15,true,3bf0df,2021-01-19T02:58:47.510Z
e83aa3,4,32,8,true,c1090a,2021-01-01T05:43:00.307Z
e31d39,2,10,8,true,c1090a,2021-01-01T05:43:00.307Z
5d267b,3,40,8,true,c1090a,2021-01-01T05:43:00.307Z
2a2353,4,57,8,true,c1090a,2021-01-01T05:43:00.307Z
c4a632,1,13,5,true,5da658,2021-01-10T17:41:41.165Z
e31d39,2,10,5,true,5da658,2021-01-10T17:41:41.165Z
d5e9a6,2,23,5,true,5da658,2021-01-10T17:41:41.165Z
5d267b,4,40,5,true,5da658,2021-01-10T17:41:41.165Z
c8d436,4,10,5,true,5da658,2021-01-10T17:41:41.165Z
d5e9a6,2,23,9,true,86ce86,2021-03-06T04:16:49.526Z
72f5d4,1,19,9,true,86ce86,2021-03-06T04:16:49.526Z
9ec847,1,54,9,true,86ce86,2021-03-06T04:16:49.526Z
f084eb,5,36,9,true,86ce86,2021-03-06T04:16:49.526Z
b9a74d,3,17,9,true,86ce86,2021-03-06T04:16:49.526Z
2feb6b,5,29,9,true,86ce86,2021-03-06T04:16:49.526Z
e31d39,1,10,7,true,789956,2021-02-28T23:58:23.664Z
d5e9a6,2,23,7,true,789956,2021-02-28T23:58:23.664Z
5d267b,4,40,7,true,789956,2021-02-28T23:58:23.664Z
c8d436,2,10,7,true,789956,2021-02-28T23:58:23.664Z
2a2353,1,57,7,true,789956,2021-02-28T23:58:23.664Z
f084eb,3,36,7,true,789956,2021-02-28T23:58:23.664Z
b9a74d,4,17,7,true,789956,2021-02-28T23:58:23.664Z
c4a632,4,13,23,true,45f700,2021-03-19T01:35:07.843Z
e83aa3,5,32,23,true,45f700,2021-03-19T01:35:07.843Z
72f5d4,1,19,23,true,45f700,2021-03-19T01:35:07.843Z
9ec847,3,54,23,true,45f700,2021-03-19T01:35:07.843Z
5d267b,3,40,23,true,45f700,2021-03-19T01:35:07.843Z
f084eb,5,36,23,true,45f700,2021-03-19T01:35:07.843Z
c4a632,1,13,8,true,3d371b,2021-03-08T13:26:18.557Z
e83aa3,3,32,8,true,3d371b,2021-03-08T13:26:18.557Z
e31d39,1,10,8,true,3d371b,2021-03-08T13:26:18.557Z
72f5d4,5,19,8,true,3d371b,2021-03-08T13:26:18.557Z
c8d436,5,10,8,true,3d371b,2021-03-08T13:26:18.557Z
2a2353,1,57,8,true,3d371b,2021-03-08T13:26:18.557Z
f084eb,4,36,8,true,3d371b,2021-03-08T13:26:18.557Z
b9a74d,1,17,8,true,3d371b,2021-03-08T13:26:18.557Z
2feb6b,5,29,8,true,3d371b,2021-03-08T13:26:18.557Z
c4a632,3,13,13,false,b03230,2021-03-04T17:50:55.680Z
e83aa3,5,32,13,false,b03230,2021-03-04T17:50:55.680Z
e31d39,1,10,13,false,b03230,2021-03-04T17:50:55.680Z
72f5d4,4,19,13,false,b03230,2021-03-04T17:50:55.680Z
9ec847,4,54,13,false,b03230,2021-03-04T17:50:55.680Z
c8d436,2,10,13,false,b03230,2021-03-04T17:50:55.680Z
f084eb,1,36,13,false,b03230,2021-03-04T17:50:55.680Z
2feb6b,4,29,13,false,b03230,2021-03-04T17:50:55.680Z
c4a632,3,13,4,false,45e94b,2021-03-24T20:50:37.882Z
e31d39,4,10,4,false,45e94b,2021-03-24T20:50:37.882Z
9ec847,3,54,4,false,45e94b,2021-03-24T20:50:37.882Z
c8d436,2,10,4,false,45e94b,2021-03-24T20:50:37.882Z
f084eb,5,36,4,false,45e94b,2021-03-24T20:50:37.882Z
b9a74d,5,17,4,false,45e94b,2021-03-24T20:50:37.882Z
2feb6b,3,29,4,false,45e94b,2021-03-24T20:50:37.882Z
c4a632,3,13,24,false,4c57fc,2021-03-02T19:36:21.110Z
e31d39,2,10,24,false,4c57fc,2021-03-02T19:36:21.110Z
d5e9a6,1,23,24,false,4c57fc,2021-03-02T19:36:21.110Z
72f5d4,2,19,24,false,4c57fc,2021-03-02T19:36:21.110Z
9ec847,1,54,24,false,4c57fc,2021-03-02T19:36:21.110Z
5d267b,3,40,24,false,4c57fc,2021-03-02T19:36:21.110Z
2a2353,4,57,24,false,4c57fc,2021-03-02T19:36:21.110Z
f084eb,5,36,24,false,4c57fc,2021-03-02T19:36:21.110Z
b9a74d,3,17,24,false,4c57fc,2021-03-02T19:36:21.110Z
c4a632,4,13,2,false,0c655b,2021-01-02T05:25:31.498Z
e83aa3,3,32,2,false,0c655b,2021-01-02T05:25:31.498Z
9ec847,5,54,2,false,0c655b,2021-01-02T05:25:31.498Z
5d267b,1,40,2,false,0c655b,2021-01-02T05:25:31.498Z
c8d436,2,10,2,false,0c655b,2021-01-02T05:25:31.498Z
2a2353,2,57,2,false,0c655b,2021-01-02T05:25:31.498Z
f084eb,5,36,2,false,0c655b,2021-01-02T05:25:31.498Z
b9a74d,3,17,2,false,0c655b,2021-01-02T05:25:31.498Z
e31d39,5,10,9,true,c1a6d2,2021-01-03T15:22:23.779Z
c8d436,1,10,9,true,c1a6d2,2021-01-03T15:22:23.779Z
2a2353,1,57,9,true,c1a6d2,2021-01-03T15:22:23.779Z
2feb6b,3,29,9,true,c1a6d2,2021-01-03T15:22:23.779Z
e31d39,1,10,24,false,a8bc4b,2021-03-05T09:29:33.792Z
72f5d4,2,19,24,false,a8bc4b,2021-03-05T09:29:33.792Z
5d267b,5,40,24,false,a8bc4b,2021-03-05T09:29:33.792Z
c8d436,1,10,24,false,a8bc4b,2021-03-05T09:29:33.792Z
2a2353,2,57,24,false,a8bc4b,2021-03-05T09:29:33.792Z
b9a74d,1,17,24,false,a8bc4b,2021-03-05T09:29:33.792Z
c4a632,5,13,11,true,bc8019,2021-02-16T18:20:16.512Z
e31d39,2,10,11,true,bc8019,2021-02-16T18:20:16.512Z
9ec847,3,54,11,true,bc8019,2021-02-16T18:20:16.512Z
2a2353,2,57,11,true,bc8019,2021-02-16T18:20:16.512Z
e83aa3,2,32,19,true,5e9ddd,2021-03-10T18:20:35.002Z
d5e9a6,3,23,19,true,5e9ddd,2021-03-10T18:20:35.002Z
72f5d4,5,19,19,true,5e9ddd,2021-03-10T18:20:35.002Z
9ec847,1,54,19,true,5e9ddd,2021-03-10T18:20:35.002Z
5d267b,2,40,19,true,5e9ddd,2021-03-10T18:20:35.002Z
c8d436,1,10,19,true,5e9ddd,2021-03-10T18:20:35.002Z
2a2353,5,57,19,true,5e9ddd,2021-03-10T18:20:35.002Z
2feb6b,3,29,19,true,5e9ddd,2021-03-10T18:20:35.002Z
c4a632,3,13,8,true,10a814,2021-01-01T22:17:23.827Z
e83aa3,1,32,8,true,10a814,2021-01-01T22:17:23.827Z
9ec847,1,54,8,true,10a814,2021-01-01T22:17:23.827Z
b9a74d,2,17,8,true,10a814,2021-01-01T22:17:23.827Z
c4a632,2,13,12,false,314b4a,2021-03-27T12:47:39.926Z
e83aa3,2,32,12,false,314b4a,2021-03-27T12:47:39.926Z
9ec847,1,54,12,false,314b4a,2021-03-27T12:47:39.926Z
c8d436,4,10,12,false,314b4a,2021-03-27T12:47:39.926Z
f084eb,2,36,12,false,314b4a,2021-03-27T12:47:39.926Z
e83aa3,2,32,4,false,922281,2021-03-16T13:42:22.694Z
e31d39,2,10,4,false,922281,2021-03-16T13:42:22.694Z
c8d436,1,10,4,false,922281,2021-03-16T13:42:22.694Z
b9a74d,4,17,4,false,922281,2021-03-16T13:42:22.694Z
e31d39,5,10,2,true,4b19ac,2021-03-27T13:55:55.805Z
d5e9a6,3,23,2,true,4b19ac,2021-03-27T13:55:55.805Z
9ec847,3,54,2,true,4b19ac,2021-03-27T13:55:55.805Z
b9a74d,5,17,2,true,4b19ac,2021-03-27T13:55:55.805Z
c4a632,2,13,21,true,405fa9,2021-03-19T11:05:31.834Z
e31d39,3,10,21,true,405fa9,2021-03-19T11:05:31.834Z
5d267b,3,40,21,true,405fa9,2021-03-19T11:05:31.834Z
c8d436,2,10,21,true,405fa9,2021-03-19T11:05:31.834Z
2a2353,5,57,21,true,405fa9,2021-03-19T11:05:31.834Z
f084eb,5,36,21,true,405fa9,2021-03-19T11:05:31.834Z
2feb6b,3,29,21,true,405fa9,2021-03-19T11:05:31.834Z
c4a632,1,13,15,true,e0e2fb,2021-02-08T23:55:49.094Z
d5e9a6,2,23,15,true,e0e2fb,2021-02-08T23:55:49.094Z
9ec847,4,54,15,true,e0e2fb,2021-02-08T23:55:49.094Z
5d267b,5,40,15,true,e0e2fb,2021-02-08T23:55:49.094Z
c8d436,5,10,15,true,e0e2fb,2021-02-08T23:55:49.094Z
f084eb,3,36,15,true,e0e2fb,2021-02-08T23:55:49.094Z
b9a74d,5,17,15,true,e0e2fb,2021-02-08T23:55:49.094Z
e31d39,4,10,3,false,ca3798,2021-02-12T20:38:15.360Z
d5e9a6,3,23,3,false,ca3798,2021-02-12T20:38:15.360Z
5d267b,3,40,3,false,ca3798,2021-02-12T20:38:15.360Z
c8d436,1,10,3,false,ca3798,2021-02-12T20:38:15.360Z
b9a74d,5,17,3,false,ca3798,2021-02-12T20:38:15.360Z
2feb6b,1,29,3,false,ca3798,2021-02-12T20:38:15.360Z
c4a632,5,13,9,true,b3c364,2021-01-24T20:26:36.211Z
e31d39,4,10,9,true,b3c364,2021-01-24T20:26:36.211Z
9ec847,4,54,9,true,b3c364,2021-01-24T20:26:36.211Z
9ec847,2,54,7,false,f8c478,2021-03-24T01:57:46.915Z
b9a74d,1,17,7,false,f8c478,2021-03-24T01:57:46.915Z
2feb6b,3,29,7,false,f8c478,2021-03-24T01:57:46.915Z
c4a632,1,13,0,true,bd34c0,2021-03-09T14:39:01.584Z
e83aa3,2,32,0,true,bd34c0,2021-03-09T14:39:01.584Z
f084eb,4,36,0,true,bd34c0,2021-03-09T14:39:01.584Z
d5e9a6,1,23,16,true,6afb3b,2021-03-25T15:16:43.363Z
72f5d4,2,19,16,true,6afb3b,2021-03-25T15:16:43.363Z
5d267b,5,40,16,true,6afb3b,2021-03-25T15:16:43.363Z
2a2353,5,57,16,true,6afb3b,2021-03-25T15:16:43.363Z
b9a74d,5,17,16,true,6afb3b,2021-03-25T15:16:43.363Z
c4a632,5,13,10,true,9b3184,2021-02-18T04:40:49.123Z
e83aa3,1,32,10,true,9b3184,2021-02-18T04:40:49.123Z
e31d39,3,10,10,true,9b3184,2021-02-18T04:40:49.123Z
d5e9a6,5,23,10,true,9b3184,2021-02-18T04:40:49.123Z
2feb6b,3,29,10,true,9b3184,2021-02-18T04:40:49.123Z
e31d39,5,10,22,true,934c17,2021-01-09T16:11:49.200Z
d5e9a6,3,23,22,true,934c17,2021-01-09T16:11:49.200Z
2a2353,3,57,22,true,934c17,2021-01-09T16:11:49.200Z
f084eb,1,36,22,true,934c17,2021-01-09T16:11:49.200Z
2feb6b,4,29,22,true,934c17,2021-01-09T16:11:49.200Z
c4a632,5,13,18,true,dcf162,2021-03-01T22:14:22.474Z
e31d39,4,10,18,true,dcf162,2021-03-01T22:14:22.474Z
d5e9a6,1,23,18,true,dcf162,2021-03-01T22:14:22.474Z
72f5d4,3,19,18,true,dcf162,2021-03-01T22:14:22.474Z
9ec847,4,54,18,true,dcf162,2021-03-01T22:14:22.474Z
5d267b,3,40,18,true,dcf162,2021-03-01T22:14:22.474Z
d5e9a6,3,23,18,true,003920,2021-03-26T15:11:19.709Z
5d267b,5,40,18,true,003920,2021-03-26T15:11:19.709Z
c8d436,4,10,18,true,003920,2021-03-26T15:11:19.709Z
2a2353,4,57,18,true,003920,2021-03-26T15:11:19.709Z
f084eb,1,36,18,true,003920,2021-03-26T15:11:19.709Z
b9a74d,2,17,18,true,003920,2021-03-26T15:11:19.709Z
d5e9a6,5,23,0,false,e8d2b8,2021-01-16T13:13:14.390Z
72f5d4,5,19,0,false,e8d2b8,2021-01-16T13:13:14.390Z
9ec847,2,54,0,false,e8d2b8,2021-01-16T13:13:14.390Z
5d267b,4,40,0,false,e8d2b8,2021-01-16T13:13:14.390Z
b9a74d,5,17,0,false,e8d2b8,2021-01-16T13:13:14.390Z
2feb6b,5,29,0,false,e8d2b8,2021-01-16T13:13:14.390Z
c4a632,1,13,1,true,e709bf,2021-03-13T03:15:58.522Z
e83aa3,4,32,1,true,e709bf,2021-03-13T03:15:58.522Z
e31d39,3,10,1,true,e709bf,2021-03-13T03:15:58.522Z
72f5d4,4,19,1,true,e709bf,2021-03-13T03:15:58.522Z
9ec847,2,54,1,true,e709bf,2021-03-13T03:15:58.522Z
5d267b,2,40,1,true,e709bf,2021-03-13T03:15:58.522Z
b9a74d,4,17,1,true,e709bf,2021-03-13T03:15:58.522Z
2feb6b,3,29,1,true,e709bf,2021-03-13T03:15:58.522Z
e31d39,4,10,22,true,1b5663,2021-02-03T13:00:27.158Z
d5e9a6,4,23,22,true,1b5663,2021-02-03T13:00:27.158Z
5d267b,2,40,22,true,1b5663,2021-02-03T13:00:27.158Z
f084eb,4,36,22,true,1b5663,2021-02-03T13:00:27.158Z
b9a74d,3,17,22,true,1b5663,2021-02-03T13:00:27.158Z
c4a632,2,13,2,false,838f1e,2021-01-07T00:40:50.650Z
72f5d4,5,19,2,false,838f1e,2021-01-07T00:40:50.650Z
c8d436,3,10,2,false,838f1e,2021-01-07T00:40:50.650Z
b9a74d,4,17,2,false,838f1e,2021-01-07T00:40:50.650Z
2feb6b,4,29,2,false,838f1e,2021-01-07T00:40:50.650Z
e83aa3,5,32,21,true,14bcd2,2021-03-10T03:32:25.382Z
e31d39,1,10,21,true,14bcd2,2021-03-10T03:32:25.382Z
72f5d4,3,19,21,true,14bcd2,2021-03-10T03:32:25.382Z
9ec847,2,54,21,true,14bcd2,2021-03-10T03:32:25.382Z
5d267b,2,40,21,true,14bcd2,2021-03-10T03:32:25.382Z
f084eb,1,36,21,true,14bcd2,2021-03-10T03:32:25.382Z
b9a74d,5,17,21,true,14bcd2,2021-03-10T03:32:25.382Z
2feb6b,3,29,21,true,14bcd2,2021-03-10T03:32:25.382Z
e83aa3,5,32,3,false,e57a28,2021-01-17T17:25:54.394Z
e31d39,3,10,3,false,e57a28,2021-01-17T17:25:54.394Z
d5e9a6,1,23,3,false,e57a28,2021-01-17T17:25:54.394Z
5d267b,4,40,3,false,e57a28,2021-01-17T17:25:54.394Z
2a2353,2,57,3,false,e57a28,2021-01-17T17:25:54.394Z
b9a74d,4,17,3,false,e57a28,2021-01-17T17:25:54.394Z
c4a632,3,13,8,false,7812e4,2021-02-10T01:48:09.504Z
e83aa3,3,32,8,false,7812e4,2021-02-10T01:48:09.504Z
e31d39,4,10,8,false,7812e4,2021-02-10T01:48:09.504Z
72f5d4,3,19,8,false,7812e4,2021-02-10T01:48:09.504Z
c8d436,4,10,8,false,7812e4,2021-02-10T01:48:09.504Z
2a2353,2,57,8,false,7812e4,2021-02-10T01:48:09.504Z
f084eb,1,36,8,false,7812e4,2021-02-10T01:48:09.504Z
b9a74d,5,17,8,false,7812e4,2021-02-10T01:48:09.504Z
c4a632,1,13,20,true,c8daa1,2021-03-25T22:07:40.282Z
e31d39,2,10,20,true,c8daa1,2021-03-25T22:07:40.282Z
c8d436,5,10,20,true,c8daa1,2021-03-25T22:07:40.282Z
2a2353,3,57,20,true,c8daa1,2021-03-25T22:07:40.282Z
f084eb,3,36,20,true,c8daa1,2021-03-25T22:07:40.282Z
b9a74d,3,17,20,true,c8daa1,2021-03-25T22:07:40.282Z
c4a632,1,13,5,true,f88063,2021-03-01T19:31:56.294Z
d5e9a6,2,23,5,true,f88063,2021-03-01T19:31:56.294Z
2a2353,3,57,5,true,f88063,2021-03-01T19:31:56.294Z
b9a74d,2,17,5,true,f88063,2021-03-01T19:31:56.294Z
2feb6b,1,29,5,true,f88063,2021-03-01T19:31:56.294Z
e83aa3,1,32,18,true,fce91b,2021-03-22T13:25:34.147Z
72f5d4,2,19,18,true,fce91b,2021-03-22T13:25:34.147Z
5d267b,1,40,18,true,fce91b,2021-03-22T13:25:34.147Z
2a2353,4,57,18,true,fce91b,2021-03-22T13:25:34.147Z
f084eb,2,36,18,true,fce91b,2021-03-22T13:25:34.147Z
2feb6b,1,29,18,true,fce91b,2021-03-22T13:25:34.147Z
d5e9a6,3,23,6,true,903697,2021-03-01T18:41:14.323Z
5d267b,3,40,6,true,903697,2021-03-01T18:41:14.323Z
c8d436,5,10,6,true,903697,2021-03-01T18:41:14.323Z
2a2353,3,57,6,true,903697,2021-03-01T18:41:14.323Z
f084eb,4,36,6,true,903697,2021-03-01T18:41:14.323Z
2feb6b,2,29,6,true,903697,2021-03-01T18:41:14.323Z
e83aa3,3,32,16,false,942e4b,2021-02-02T23:15:53.482Z
72f5d4,1,19,16,false,942e4b,2021-02-02T23:15:53.482Z
c8d436,1,10,16,false,942e4b,2021-02-02T23:15:53.482Z
c4a632,5,13,17,false,8dff22,2021-02-16T11:38:25.728Z
9ec847,3,54,17,false,8dff22,2021-02-16T11:38:25.728Z
c8d436,4,10,17,false,8dff22,2021-02-16T11:38:25.728Z
f084eb,2,36,17,false,8dff22,2021-02-16T11:38:25.728Z
2feb6b,1,29,17,false,8dff22,2021-02-16T11:38:25.728Z
e83aa3,1,32,15,false,de2928,2021-02-28T10:25:59.117Z
e31d39,3,10,15,false,de2928,2021-02-28T10:25:59.117Z
d5e9a6,4,23,15,false,de2928,2021-02-28T10:25:59.117Z
9ec847,1,54,15,false,de2928,2021-02-28T10:25:59.117Z
c8d436,1,10,15,false,de2928,2021-02-28T10:25:59.117Z
b9a74d,1,17,15,false,de2928,2021-02-28T10:25:59.117Z
c4a632,2,13,15,true,2430d9,2021-01-07T04:32:54.960Z
e83aa3,4,32,15,true,2430d9,2021-01-07T04:32:54.960Z
e31d39,5,10,15,true,2430d9,2021-01-07T04:32:54.960Z
2a2353,3,57,15,true,2430d9,2021-01-07T04:32:54.960Z
f084eb,2,36,15,true,2430d9,2021-01-07T04:32:54.960Z
2feb6b,3,29,15,true,2430d9,2021-01-07T04:32:54.960Z
c4a632,1,13,11,false,621a4b,2021-01-14T20:01:33.629Z
e83aa3,3,32,11,false,621a4b,2021-01-14T20:01:33.629Z
d5e9a6,2,23,11,false,621a4b,2021-01-14T20:01:33.629Z
72f5d4,2,19,11,false,621a4b,2021-01-14T20:01:33.629Z
9ec847,3,54,11,false,621a4b,2021-01-14T20:01:33.629Z
2feb6b,3,29,11,false,621a4b,2021-01-14T20:01:33.629Z
e31d39,4,10,17,false,c6aeac,2021-01-19T18:17:07.037Z
72f5d4,2,19,17,false,c6aeac,2021-01-19T18:17:07.037Z
c8d436,2,10,17,false,c6aeac,2021-01-19T18:17:07.037Z
f084eb,1,36,17,false,c6aeac,2021-01-19T18:17:07.037Z
b9a74d,3,17,17,false,c6aeac,2021-01-19T18:17:07.037Z
c4a632,3,13,3,true,0e9026,2021-02-26T22:25:37.517Z
e83aa3,4,32,3,true,0e9026,2021-02-26T22:25:37.517Z
5d267b,1,40,3,true,0e9026,2021-02-26T22:25:37.517Z
2feb6b,3,29,3,true,0e9026,2021-02-26T22:25:37.517Z
e83aa3,2,32,10,true,7ad90b,2021-03-01T15:22:13.843Z
5d267b,1,40,10,true,7ad90b,2021-03-01T15:22:13.843Z
c8d436,3,10,10,true,7ad90b,2021-03-01T15:22:13.843Z
e83aa3,3,32,18,false,096cb4,2021-03-27T11:05:50.410Z
d5e9a6,5,23,18,false,096cb4,2021-03-27T11:05:50.410Z
72f5d4,1,19,18,false,096cb4,2021-03-27T11:05:50.410Z
f084eb,5,36,18,false,096cb4,2021-03-27T11:05:50.410Z
b9a74d,5,17,18,false,096cb4,2021-03-27T11:05:50.410Z
c4a632,4,13,12,true,040ed8,2021-01-07T03:09:09.677Z
e31d39,3,10,12,true,040ed8,2021-01-07T03:09:09.677Z
5d267b,3,40,12,true,040ed8,2021-01-07T03:09:09.677Z
c4a632,1,13,4,true,284b57,2021-01-29T14:14:20.170Z
9ec847,4,54,4,true,284b57,2021-01-29T14:14:20.170Z
5d267b,1,40,4,true,284b57,2021-01-29T14:14:20.170Z
2feb6b,5,29,4,true,284b57,2021-01-29T14:14:20.170Z
c4a632,1,13,0,true,46aad7,2021-03-22T07:49:31.498Z
e83aa3,1,32,0,true,46aad7,2021-03-22T07:49:31.498Z
d5e9a6,2,23,0,true,46aad7,2021-03-22T07:49:31.498Z
5d267b,1,40,0,true,46aad7,2021-03-22T07:49:31.498Z
c8d436,5,10,0,true,46aad7,2021-03-22T07:49:31.498Z
2a2353,3,57,0,true,46aad7,2021-03-22T07:49:31.498Z
e31d39,2,10,15,false,8cfc51,2021-01-03T20:45:54.144Z
9ec847,4,54,15,false,8cfc51,2021-01-03T20:45:54.144Z
c8d436,3,10,15,false,8cfc51,2021-01-03T20:45:54.144Z
2a2353,1,57,15,false,8cfc51,2021-01-03T20:45:54.144Z
b9a74d,2,17,15,false,8cfc51,2021-01-03T20:45:54.144Z
e31d39,1,10,21,false,1bb900,2021-02-27T01:24:22.349Z
72f5d4,4,19,21,false,1bb900,2021-02-27T01:24:22.349Z
9ec847,1,54,21,false,1bb900,2021-02-27T01:24:22.349Z
5d267b,1,40,21,false,1bb900,2021-02-27T01:24:22.349Z
f084eb,4,36,21,false,1bb900,2021-02-27T01:24:22.349Z
b9a74d,5,17,21,false,1bb900,2021-02-27T01:24:22.349Z
e83aa3,4,32,0,true,33de50,2021-03-20T02:41:24.922Z
5d267b,2,40,0,true,33de50,2021-03-20T02:41:24.922Z
f084eb,5,36,0,true,33de50,2021-03-20T02:41:24.922Z
2feb6b,1,29,0,true,33de50,2021-03-20T02:41:24.922Z
c4a632,5,13,15,true,137967,2021-02-27T13:03:06.739Z
e31d39,4,10,15,true,137967,2021-02-27T13:03:06.739Z
d5e9a6,4,23,15,true,137967,2021-02-27T13:03:06.739Z
72f5d4,4,19,15,true,137967,2021-02-27T13:03:06.739Z
9ec847,3,54,15,true,137967,2021-02-27T13:03:06.739Z
5d267b,1,40,15,true,137967,2021-02-27T13:03:06.739Z
c8d436,3,10,15,true,137967,2021-02-27T13:03:06.739Z
2a2353,1,57,15,true,137967,2021-02-27T13:03:06.739Z
b9a74d,1,17,15,true,137967,2021-02-27T13:03:06.739Z
2feb6b,2,29,15,true,137967,2021-02-27T13:03:06.739Z
c4a632,5,13,16,true,63770f,2021-01-21T05:50:13.776Z
e31d39,4,10,16,true,63770f,2021-01-21T05:50:13.776Z
72f5d4,1,19,16,true,63770f,2021-01-21T05:50:13.776Z
9ec847,3,54,16,true,63770f,2021-01-21T05:50:13.776Z
c8d436,4,10,16,true,63770f,2021-01-21T05:50:13.776Z
2a2353,4,57,16,true,63770f,2021-01-21T05:50:13.776Z
b9a74d,5,17,16,true,63770f,2021-01-21T05:50:13.776Z
2feb6b,5,29,16,true,63770f,2021-01-21T05:50:13.776Z
e83aa3,1,32,12,false,e093fb,2021-01-22T18:17:19.392Z
e31d39,1,10,12,false,e093fb,2021-01-22T18:17:19.392Z
9ec847,3,54,12,false,e093fb,2021-01-22T18:17:19.392Z
f084eb,4,36,12,false,e093fb,2021-01-22T18:17:19.392Z
c4a632,4,13,11,true,fcd8cb,2021-02-07T19:23:47.789Z
d5e9a6,2,23,11,true,fcd8cb,2021-02-07T19:23:47.789Z
72f5d4,4,19,11,true,fcd8cb,2021-02-07T19:23:47.789Z
c8d436,5,10,11,true,fcd8cb,2021-02-07T19:23:47.789Z
f084eb,4,36,11,true,fcd8cb,2021-02-07T19:23:47.789Z
b9a74d,2,17,11,true,fcd8cb,2021-02-07T19:23:47.789Z
2feb6b,4,29,11,true,fcd8cb,2021-02-07T19:23:47.789Z
c4a632,4,13,7,true,eb3b41,2021-01-01T08:41:27.773Z
e83aa3,4,32,7,true,eb3b41,2021-01-01T08:41:27.773Z
e31d39,2,10,7,true,eb3b41,2021-01-01T08:41:27.773Z
d5e9a6,1,23,7,true,eb3b41,2021-01-01T08:41:27.773Z
9ec847,1,54,7,true,eb3b41,2021-01-01T08:41:27.773Z
2a2353,2,57,7,true,eb3b41,2021-01-01T08:41:27.773Z
2feb6b,1,29,7,true,eb3b41,2021-01-01T08:41:27.773Z
c4a632,3,13,21,true,a9db6c,2021-01-30T01:46:46.301Z
e83aa3,2,32,21,true,a9db6c,2021-01-30T01:46:46.301Z
5d267b,1,40,21,true,a9db6c,2021-01-30T01:46:46.301Z
f084eb,3,36,21,true,a9db6c,2021-01-30T01:46:46.301Z
2feb6b,5,29,21,true,a9db6c,2021-01-30T01:46:46.301Z
c4a632,1,13,6,false,4ad894,2021-01-16T21:41:29.962Z
e31d39,4,10,6,false,4ad894,2021-01-16T21:41:29.962Z
72f5d4,5,19,6,false,4ad894,2021-01-16T21:41:29.962Z
5d267b,5,40,6,false,4ad894,2021-01-16T21:41:29.962Z
e31d39,1,10,14,true,be029f,2021-03-20T10:35:18.902Z
d5e9a6,1,23,14,true,be029f,2021-03-20T10:35:18.902Z
9ec847,2,54,14,true,be029f,2021-03-20T10:35:18.902Z
5d267b,1,40,14,true,be029f,2021-03-20T10:35:18.902Z
c8d436,1,10,14,true,be029f,2021-03-20T10:35:18.902Z
f084eb,5,36,14,true,be029f,2021-03-20T10:35:18.902Z
c4a632,4,13,20,false,d3d79e,2021-01-19T05:52:40.483Z
d5e9a6,1,23,20,false,d3d79e,2021-01-19T05:52:40.483Z
72f5d4,2,19,20,false,d3d79e,2021-01-19T05:52:40.483Z
9ec847,4,54,20,false,d3d79e,2021-01-19T05:52:40.483Z
5d267b,4,40,20,false,d3d79e,2021-01-19T05:52:40.483Z
c8d436,3,10,20,false,d3d79e,2021-01-19T05:52:40.483Z
